Question,Choice 1,Choice 2,Choice 3,Choice 4,Correct Answer (1-4),Explanation,Difficulty,Subject,Chapter,Topic
"Which assessment method is most useful for obtaining a broad picture of current symptoms, history, and functional impairment?",Clinical interview,EEG,Projective drawing alone,Single subtest of an IQ measure,1,"The clinical interview provides comprehensive information about symptoms, history, context, and impairment, making it the foundation of psychological assessment.",Medium,Abnormal Psychology,Chapter 7,Chapter 7
Behavioral assessment is especially useful when the clinician wants to:,Identify unconscious symbolism only,Observe antecedents and consequences of specific behavior,Diagnose neurological disease without referral,Replace all interviews,2,"Behavioral assessment focuses on observable behavior and the environmental events that precede and follow it, helping identify patterns that maintain the behavior.",Medium,Abnormal Psychology,Chapter 7,Chapter 7
Which is the best example of a reliability issue in diagnosis?,Whether a diagnosis predicts treatment outcome,Whether two clinicians agree on the same diagnosis,Whether the disorder is stigmatizing,Whether a diagnosis is covered by insurance,2,"Reliability refers to consistency, and diagnostic reliability is demonstrated when different clinicians independently arrive at the same diagnosis.",Medium,Abnormal Psychology,Chapter 7,Chapter 7
Validity in diagnosis refers primarily to:,Whether a diagnosis is easy to remember,Whether a diagnosis measures or captures what it claims to represent,Whether the manual is popular,Whether the client likes the diagnosis,2,Validity concerns whether a diagnostic category accurately represents the disorder or construct it is intended to identify.,Medium,Abnormal Psychology,Chapter 7,Chapter 7
"A clinician uses multiple methods such as interview, self-report, behavioral observation, and collateral information. This approach best reflects:",Assessment triangulation,Narrowband testing,Diagnostic minimalism,The placebo effect,1,Assessment triangulation strengthens diagnostic accuracy by combining multiple data sources and methods rather than relying on a single measure.,Medium,Abnormal Psychology,Chapter 7,Chapter 7
Which research method is best for determining cause-and-effect relationships?,Case study,Correlational study,Experimental design,Archival summary,3,"Experimental design allows researchers to manipulate variables and control conditions, making causal conclusions possible.",Medium,Abnormal Psychology,Chapter 7,Chapter 7
A correlation between two variables means that:,One variable definitely causes the other,"They are associated, but causation cannot be concluded",They are identical constructs,Experimental control has been established,2,"Correlation shows that variables are related, but it does not establish that one causes the other.",Medium,Abnormal Psychology,Chapter 7,Chapter 7
Which statement about case studies is most accurate?,They are useless in clinical science,They can provide rich detail but have limited generalizability,They always establish causal laws,They replace controlled research,2,"Case studies offer detailed clinical information and can generate hypotheses, but findings from one case may not apply broadly to others.",Medium,Abnormal Psychology,Chapter 7,Chapter 7
Ethical research with human participants requires:,Deception whenever possible,Elimination of informed consent,Protection from unnecessary harm and respect for autonomy,Publication before review,3,"Ethical research requires minimizing harm, obtaining informed consent, and respecting the rights and dignity of participants.",Medium,Abnormal Psychology,Chapter 7,Chapter 7
Which presentation is most characteristic of generalized anxiety disorder?,Recurrent unexpected panic attacks only,Excessive and difficult-to-control worry across multiple domains,Fear limited to one specific object,Intrusive obsessions with rituals,2,"Generalized anxiety disorder is marked by chronic, excessive worry about various aspects of life that is difficult to control.",Medium,Abnormal Psychology,Chapter 7,Chapter 7
Panic disorder is most strongly associated with:,Persistent delusions of persecution,Recurrent unexpected panic attacks and concern about additional attacks,Exclusive fear of public scrutiny,Chronic sadness with hypersomnia,2,Panic disorder involves repeated unexpected panic attacks followed by persistent worry about future attacks or their consequences.,Medium,Abnormal Psychology,Chapter 7,Chapter 7
Agoraphobia is best defined as:,Fear of social criticism,Fear of contamination,Anxiety about situations where escape may be difficult or help unavailable,Fear of all outdoor settings because of trauma,3,Agoraphobia centers on fear of situations in which escape might be hard or assistance unavailable if panic-like symptoms occur.,Medium,Abnormal Psychology,Chapter 7,Chapter 7
A student can speak normally at home but consistently fails to speak at school despite understanding language and wanting to respond. The most likely diagnosis is:,Selective mutism,Autism spectrum disorder,Conversion disorder,Oppositional defiant disorder,1,Selective mutism involves consistent failure to speak in specific social settings despite the ability to speak in other settings.,Medium,Abnormal Psychology,Chapter 7,Chapter 7
Social anxiety disorder is characterized primarily by:,Fear of having a heart attack,Fear of negative evaluation in social or performance situations,Fear of sleep-related paralysis,Fear of being away from home only,2,"Social anxiety disorder is defined by marked fear of embarrassment, criticism, or negative judgment in social or performance settings.",Medium,Abnormal Psychology,Chapter 7,Chapter 7
