Question,Choice 1,Choice 2,Choice 3,Choice 4,Correct Answer (1-4),Explanation,Difficulty,Subject,Chapter,Topic
Which feature helps distinguish narcissistic personality disorder from borderline personality disorder-,Need for attention,Emotional pain in relationships,Greater stability of self-image and less self-destructive impulsivity,Fear of abandonment,3,"Compared with borderline personality disorder, narcissistic personality disorder generally shows relatively greater self-image stability and less self-destructive impulsivity.",Medium,Abnormal Psychology,Chapter 12: Chapter 12,Chapter 12
A woman avoids occupational and social activities because she feels socially inept and fears criticism and rejection despite wanting acceptance. The most likely diagnosis is:,Schizoid personality disorder,Avoidant personality disorder,Dependent personality disorder,Paranoid personality disorder,2,Avoidance due to feelings of inadequacy and hypersensitivity to criticism despite wanting connection is characteristic of avoidant personality disorder.,Medium,Abnormal Psychology,Chapter 12: Chapter 12,Chapter 12
Which feature best differentiates avoidant personality disorder from schizoid personality disorder-,Lack of desire for relationships,Preference for solitary recreation,Strong desire for relationships but avoidance because of rejection sensitivity,Restricted affectivity,3,Avoidant personality disorder differs from schizoid personality disorder because the person usually wants relationships but avoids them out of fear of rejection or humiliation.,Medium,Abnormal Psychology,Chapter 12: Chapter 12,Chapter 12
"A client cannot make everyday decisions without reassurance, urgently seeks new relationships when one ends, and fears being unable to care for self when alone. The most likely diagnosis is:",Borderline personality disorder,Dependent personality disorder,Avoidant personality disorder,Histrionic personality disorder,2,"Need for excessive reassurance, difficulty being alone, and urgent replacement seeking after relationship loss indicate dependent personality disorder.",Medium,Abnormal Psychology,Chapter 12: Chapter 12,Chapter 12
Which reaction to feared abandonment is more typical of dependent personality disorder than borderline personality disorder-,Rage and self-harm,Emotional emptiness and identity disturbance,"Appeasement, submissiveness, and urgent search for a replacement caregiver",Intense unstable relationships with alternating idealization and devaluation caregiver,3,Dependent personality disorder typically responds to abandonment with submissive appeasement and rapid seeking of another caregiving relationship.,Medium,Abnormal Psychology,Chapter 12: Chapter 12,Chapter 12
"A person is preoccupied with rules, order, lists, perfectionism, and control to the point that tasks are delayed or not completed. This presentation is most consistent with:",Obsessive-compulsive disorder,Obsessive-compulsive personality disorder,Narcissistic personality disorder,Avoidant personality disorder,2,"Preoccupation with order, perfectionism, rules, and control that interferes with task completion is typical of obsessive-compulsive personality disorder.",Medium,Abnormal Psychology,Chapter 12: Chapter 12,Chapter 12
Which statement best distinguishes obsessive-compulsive personality disorder from obsessive-compulsive disorder-,OCPD always includes intrusive obsessions and compulsions,"OCPD is a personality style of rigidity and perfectionism, whereas OCD centers on obsessions and/or compulsions",OCD is a Cluster C personality disorder,OCPD cannot impair functioning centers on obsessions and/or compulsions,2,"Obsessive-compulsive personality disorder is a pervasive personality pattern of perfectionism and control, while obsessive-compulsive disorder involves obsessions, compulsions, or both.",Medium,Abnormal Psychology,Chapter 12: Chapter 12,Chapter 12
A clinician notes that a patient's longstanding perfectionism interferes with treatment of panic symptoms because the patient insists every procedure be done exactly one way. This best illustrates that personality disorders:,Rarely affect treatment of other disorders,Are clinically important because they can interfere with treatment and worsen prognosis,Should be ignored during case formulation,Are relevant only in inpatient care prognosis,2,"Personality disorders often affect alliance, compliance, flexibility, and outcome, making them highly relevant in treatment planning for other clinical conditions.",Medium,Abnormal Psychology,Chapter 12: Chapter 12,Chapter 12
Which comorbid pattern is especially associated with borderline personality disorder-,Delirium and neurocognitive disorder,"Panic disorder, social anxiety disorder, substance use, eating disorders, and PTSD",Autism spectrum disorder only,Conversion disorder only PTSD,2,"Borderline personality disorder commonly co-occurs with mood disorders, anxiety disorders, PTSD, substance use disorders, and eating disorders.",Medium,Abnormal Psychology,Chapter 12: Chapter 12,Chapter 12
"A psychometrician is asked to independently diagnose a complex personality disorder and provide psychotherapy without proper authority, training, or supervision. The most ethical response is to:",Accept the case to gain experience,Proceed if the client insists,Work strictly within legal and professional boundaries of competence and make an appropriate referral when necessary,Use unstructured advice instead of formal services make an appropriate referral when necessary,3,"Ethically and legally, psychology practitioners must work within boundaries of competence and make referrals when the requested service exceeds their training, role, or authority.",Medium,Abnormal Psychology,Chapter 12: Chapter 12,Chapter 12
"During assessment of possible personality pathology, the most ethical handling of confidential information is to:",Share results freely with any concerned relative,Protect confidentiality and disclose only with proper consent or lawful/ethical basis,Post anonymized test content online for consultation,Withhold all information even from the client regardless of consent basis,2,Confidentiality is a core ethical duty. Assessment information should be protected and disclosed only with proper consent or when legally and ethically justified.,Medium,Abnormal Psychology,Chapter 12: Chapter 12,Chapter 12
